campaign,deployment,platform_name,latitude,longitude
LMOS,LMOS-D1_2017,Field Site,43.34,-87.92
LMOS,LMOS-D1_2017,Field Site,43.01,-87.91
LMOS,LMOS-D1_2017,Field Site,41.97,-87.88
LMOS,LMOS-D1_2017,Field Site,43.75,-87.71
LMOS,LMOS-D1_2017,Field Site,42.47,-87.81
LMOS,LMOS-D1_2017,Vehicle,42.47,-87.81
LMOS,LMOS-D1_2017,Vehicle,43.34,-87.92
LMOS,LMOS-D1_2017,Vehicle,43.75,-87.71
LMOS,LMOS-D1_2017,Permanent Land Site,42.43,-87.86
