campaign,deployment,platform_name,latitude,longitude
ARMCAS,ARMCAS-D1_1995,Field Site,69.61,-148.68
ARMCAS,ARMCAS-D1_1995,Field Site,69.42,-148.71
ARMCAS,ARMCAS-D1_1995,Field Site,69.17,-148.86
