campaign,deployment,platform_name,latitude,longitude
TEFLUN,TEFLUN-D1_1998-Apr,Field Site,29.76,-95.37
TEFLUN,TEFLUN-D1_1998-Apr,Permanent Land Site,29.47,-95.08
TEFLUN,TEFLUN-D1_1998-Apr,Permanent Land Site,30.72,-97.38
TEFLUN,TEFLUN-D1_1998-Apr,Permanent Land Site,29.7,-98.03
TEFLUN,TEFLUN-D1_1998-Apr,Permanent Land Site,30.13,-93.22
TEFLUN,TEFLUN-D2_1998-Aug,Field Site,27.88,-80.74
TEFLUN,TEFLUN-D2_1998-Aug,Permanent Land Site,28.11,-80.65
