campaign,deployment,platform_name,latitude,longitude
FIREX-AQ,FIREX-AQ-D1_2019,Field Site,44.87,-116.11
FIREX-AQ,FIREX-AQ-D1_2019,Vehicle,37.6976,-118.7604
FIREX-AQ,FIREX-AQ-D1_2019,Vehicle,37.8908,-118.968
FIREX-AQ,FIREX-AQ-D1_2019,Vehicle,44.87,-116.11
FIREX-AQ,FIREX-AQ-D1_2019,Vehicle,43.56,-116.23
