campaign,deployment,platform_name,latitude,longitude
AAOE,AAOE-D1_1987,Balloon Launch Site,-75.50,-26.65
AAOE,AAOE-D1_1987,Balloon Launch Site,-77.85,166.67
AAOE,AAOE-D1_1987,Balloon Launch Site,-64.77,-64.05
AAOE,AAOE-D1_1987,Balloon Launch Site,-90.00,0.00
