campaign,deployment,platform_name,latitude,longitude
ACCLIP,ACCLIP-D1_2022,Balloon Launch Site,37.09,127.03
ACCLIP,ACCLIP-D1_2022,Balloon Launch Site,36.54,126.33
ACCLIP,ACCLIP-D1_2022,Balloon Launch Site,36.33,129.38
ACCLIP,ACCLIP-D1_2022,Balloon Launch Site,26.85,100.22
ACCLIP,ACCLIP-D1_2022,Balloon Launch Site,7.34,134.47
ACCLIP,ACCLIP-D1_2022,Balloon Launch Site,26.62,122.08
