campaign,deployment,platform_name,latitude,longitude
ARCSIX,ARCSIX-D1_2024-May,Permanent Land Site,76.5,-68.8
ARCSIX,ARCSIX-D1_2024-May,Balloon Launch Site,76.5,-68.8
ARCSIX,ARCSIX-D2_2024-Jul,Permanent Land Site,76.5,-68.8
ARCSIX,ARCSIX-D2_2024-Jul,Balloon Launch Site,76.5,-68.8
