campaign,deployment,platform_name,latitude,longitude
CRYSTAL-FACE,CRYSTAL-FACE-D1_2002,Permanent Land Site,25.65,-80.42
CRYSTAL-FACE,CRYSTAL-FACE-D1_2002,Field Site,25.88,-81.32
CRYSTAL-FACE,CRYSTAL-FACE-D1_2002,Field Site,25.65,-80.42
CRYSTAL-FACE,CRYSTAL-FACE-D1_2002,Balloon Launch Site,28.6,-81.2
CRYSTAL-FACE,CRYSTAL-FACE-D1_2002,Balloon Launch Site,24.5,-81.8
CRYSTAL-FACE,CRYSTAL-FACE-D1_2002,Balloon Launch Site,25.8,-80.4
CRYSTAL-FACE,CRYSTAL-FACE-D1_2002,Balloon Launch Site,27.7,-82.4
